Package name,Reviewer name,Review,Rating
com.kiddoware.kidsplace,Nadia Biddle,"Without Kids Place, my daughter used to swipe up and go to my home screen, my texts, call my family, etc. I have pictures and messages I deeefinitely would like to keep private... so i have been searching for an app that would lock my phone to one ""profile"" or screen where my daughter can do whatever she wants, safely. Well, Kids Place turns out to be JUST what I needed. Of course there's a few things I would like different, but all in all, this app for sure works how I need it to.",4
com.kiddoware.kidsplace,Ton R,It a dangerous app ounce you open it you can't close it,1
com.kiddoware.kidsplace,vikas patwa,Awesome👏✊👍👏✊👍👏✊👍,5
com.kiddoware.kidsplace,samira abdullah,Good,5
com.kiddoware.kidsplace,Ahmed Bilal,The app stop working while doubl tap return button of my tab without asking pin. Worst experience.....,1
com.kiddoware.kidsplace,T Lee,Kept my granddaughter from accessing my phone beyond her apps .,5
com.kiddoware.kidsplace,Tiszatshi Tal'Miran,"It's okay, but it crashes on me a lot.",3
com.kiddoware.kidsplace,Amanda G,Not perfect but great for a free app and customizable,5
com.kiddoware.kidsplace,Cy Rus,Amazing app. I blocked my child from Roblox,5
com.kiddoware.kidsplace,Dinh Nguyen,Good,5
com.kiddoware.kidsplace,Destany Dillon,Very good app. It helps me let my little one play his games getting on things he shouldn't be on.,5
com.kiddoware.kidsplace,Mabel Seow,Good for restricting kids to only apps they are allowed to use,5
com.kiddoware.kidsplace,Jessica H,"Love this app again. The only thing is it keeps asking me to confirm my email. Once a month is plenty, not 2x per week.",4
com.kiddoware.kidsplace,brian tackett,This app has been amazing since the last update ty,5
com.kiddoware.kidsplace,Patricia Cobar,This app has great potential. But it often glitches forcing me to restart my phone inorder to get out of the app.,3
com.kiddoware.kidsplace,Dalis Seeger,Anyway I can permanently lock this device,5
com.kiddoware.kidsplace,fukaraluk yakişu,Good,5
com.kiddoware.kidsplace,arun kumar,Good apps i like it,5
com.kiddoware.kidsplace,Antares Muhammad,Useful for monitoring the Kids,5
com.kiddoware.kidsplace,Howard Family,Hh,5
com.kiddoware.kidsplace,Lady Shioni (Shioni),Wish it was in apple store as well.,5
com.kiddoware.kidsplace,Winnie Baisi Marophe,So far so good,4
com.kiddoware.kidsplace,Justin Greer,Free version works perfect for only allowing certain apps on your phone,5
com.kiddoware.kidsplace,Ubaid Ur REHMAN,good app,5
com.kiddoware.kidsplace,Jon G,Started out ok but reached the point where I couldn't exit the app and would slow down the device dramatically. Had to wrestle control from it and uninstall. Time to start looking for a new solution.,1
com.kiddoware.kidsplace,Demetrice Carter,This is a great app doesn't have any adds or anything very great for privacy,5
com.kiddoware.kidsplace,Mary Ai,Worst app ever - 100,1
com.kiddoware.kidsplace,Lincoln Jensen,"Blocks everything horrorble like when you think it won't open, you open roblox but then it says Android starting up pls stand by like come on! Update:Let us change the backround pls because mine is blue wood blue wood is ugly",1
com.kiddoware.kidsplace,Sheena Danielle,"We used this app for a long time. The last few months it has gotten terrible about letting my kids open the play store. The lock just literally doesn't work. The app lags, flashes, and then just lets them out whenever they touch an ad. The funny thing is the UPGRADE ME TO PAID VERSION spam also got bad recently. But why on earth would I pay for an app that literally does not work?! And yes I had it set up correctly, locked home button, pin protected. I already updated and it still didn't work.",1
com.kiddoware.kidsplace,Myphone123 Myphone123,sometimes it doesn't let me get out of kids mode...otherwise really enjoy this app. lots of options,4
com.kiddoware.kidsplace,melvin maron,"Can't use the app anymore, even though i allow the app with usage settings the toggle on the app is still off and does not let me proceed to use the app",1
com.kiddoware.kidsplace,Jayden Hardy,"I apologise, i've deleted this review as it was left by my son. When you turn the iPad off/on it takes about 20 seconds to come back on by which time he has removed the app from the settings. My kids 11 so it's easier for them to try and a break out of something. Since putting the home screen lock on I've had no issues as it just goes straight to kids place the second the iPad reboots or is turned on. If it wasn't for this app he'd be banned from the iPad as weve had problems with online saftey",5
com.kiddoware.kidsplace,Rani Ali,Bakwas hai,1
com.kiddoware.kidsplace,R A,I love having this app for my grandchildren. The only reason I didn't give it 5 stars is because I would like to set a timer for their usage and have always failed being able to set that up.,4
com.kiddoware.kidsplace,Korey Averill,"I liked this app, but all the sudden it stopped working. My son can now exit out of the app without a pin. Defeats the purpose of having the app at all.",3
com.kiddoware.kidsplace,Ali Raza,Nice working like charm making kids home to separate the other apps,5
com.kiddoware.kidsplace,Annie Rossouw,No problem so far...now and then it just freaking out a bit.,3
com.kiddoware.kidsplace,Crystal “Sidewayz” Johnson,Good app impressed,5
com.kiddoware.kidsplace,melissa bergstedt,Doesn't work on Android go,3
com.kiddoware.kidsplace,E Lyall,My kid HATES THIS APP. ITS PROBABLY THE STUPIDEST THING THAT I'VE SEEN IN MY LIFE! I GIVE IT A 0 STAR REVIEW!,1
com.kiddoware.kidsplace,Eliezer Cuevas,Works as stated! We love it!,5
com.kiddoware.kidsplace,Carlos Maurice Belmonte,"Peace of garbage, pretty much useless if you don't subscribe to a paid account.",1
com.kiddoware.kidsplace,Otto Raguindin,Worst app ever. DELETE THIS APP!,1
com.kiddoware.kidsplace,James Michaud,Love it,5
com.kiddoware.kidsplace,SUNIL RISHI,SUNILRISHI,5
com.kiddoware.kidsplace,제승기JayUnique,"Good, but kid backs out. I have the lifetime subscription, but launcher does not stay. I have a teclast tablet .",3
com.kiddoware.kidsplace,Dr Dark,"This has done mostly what was needed, however it is very battery intensive and a few times has not started when the phone has been turned back on.",3
com.kiddoware.kidsplace,Md Azim (Rg),Good,5
com.kiddoware.kidsplace,Kim Urizar,Boring,1
com.kiddoware.kidsplace,Inderpal Singh Bharta khurd,Good app for parents,5
com.kiddoware.kidsplace,Dude In The Wasteland,Always shuts down. The settings never work even after paying for the additional features. Even the free version is a rip off,1
com.kiddoware.kidsplace,Sara Brakewell,"Used for several years, so simple and does just the job",5
com.kiddoware.kidsplace,Heather S,"I absolutely love the fact that I can have kid apps on my phone, and have the ability for my kids to ONLY access those games and NOTHING else! This app has helped me a with that! I've used it for all 3 of my children and have only had a few mishaps with it. Oh, I have the free version.",5
com.kiddoware.kidsplace,Miss Proxy,"Took over my laptop entirely. Whitelist acts as a blacklist, had to factory reset to get laptop to work. FIX YOUR PROGRAM!",1
com.kiddoware.kidsplace,Jean Bearden,The app looks good but I can't get it set up right. It will not give me the option to enter my child's device to Install app. It had me cokntrlIng my own device. So I unInstalled on my phone. Will try to start all over. Very frustrating. Been workIng on this for a week,3
com.kiddoware.kidsplace,Qasim Mehsud,JUST PERFECT,5
com.kiddoware.kidsplace,Ali zafar,Bast place for kids.. Amazing & awesomely,5
com.kiddoware.kidsplace,Sandamale Gamage,Dont recommend to install this.They itend to make money from your sorepoint of parental control.Very bad.,1
com.kiddoware.kidsplace,KRiS,"After using this for about a year I can say if you have an older device this app doesn't work well. It's more annoying than it is helpful. It lags and always has a popup about a kids safe browser. My kid is 3, I don't want her on the internet at all. Adding/removing apps is annoying and slow and under certain circumstances the app will only load a handful of your allowed games/content. You have to go back in, disallow them all and re-allow them to get them to show up again. Good concept overall",3
com.kiddoware.kidsplace,Sharon Cook,"Looking for a solution - I haven't been able to update this app for months now. Everytime I tried, it failed. This is the only app out of all the apps I have that failed to update.",1
com.kiddoware.kidsplace,Angela Wylie,Will be taken off my phone's I will not use this app,5
com.kiddoware.kidsplace,Dori Hull-Graham,We love this app however it doesn't want to work on my daughter's tablet because it won't draw over apps. This tablet says it doesn't apply but now it won't let me use the app.,5
com.kiddoware.kidsplace,Alok Nautiyal,Excellent,5
com.kiddoware.kidsplace,Marie Pringle,Excellent,5
com.kiddoware.kidsplace,Nicole Jauregui,You have to pay for it,1
com.kiddoware.kidsplace,Priyabrata Sinha,"Reboot and you can uninstall it easily. It take 20 seconds to start, by that time anyone can uninstall the app. Not effective.",2
com.kiddoware.kidsplace,Chris Jones,Hey everybody so if you are trapped in the app and cannot exit hit the home button multiple times and an x will show hit the x and then continue to hit the home button it will wear the app out and allow you to have access to everything for a short period of time enough time for you to delete it,5
com.kiddoware.kidsplace,CamdenStyle,This app is trash.,1
com.kiddoware.kidsplace,Michael Gause,"This is great for when I want to let my three or seven year old play on my phone. I don't have to worry about random phone calls being made, pictures being deleted, money being spent somehow, my phone being factory reset, or the language of my phone being changed to Swahili.",5
com.kiddoware.kidsplace,Igor Birjukov,Like all about it!,5
com.kiddoware.kidsplace,Tobi Shino,The best thing to frustrate your child that gets out of pinned setting and calls 911 all the time. It has helped us and saved us a lot of hasle.,5
com.kiddoware.kidsplace,Charles SIMPSON,Living the app,5
com.kiddoware.kidsplace,Shivani Jaiswal,Its to Good app,4
com.kiddoware.kidsplace,Kiani Amin,Love this app. You can set a pin so then kids can't wounder around your phone and you can add and remove apps on there,5
com.kiddoware.kidsplace,chrissie Jordan,"Top Notch Customer Service! Friendly and helpful. I had a small issue with an older phone and I contacted the developer, who had everything worked out in no time. Everything is working as it should :}",5
com.kiddoware.kidsplace,Melissa H,"Great control, easy to operate, even for gramma",5
com.kiddoware.kidsplace,Divya Jonnavittula,"Just installed, launched, non-stop bouncing, killed, relaunch, same just keeps bouncing, deleted. Not sure how this app has so many downloads, seems like a piece of junk.",1
com.kiddoware.kidsplace,Marlo Witt,"Look at me! I bypassed the parental lock to write this review, and now I'm just running amock on Google Play! Wheee!",4
com.kiddoware.kidsplace,Aisha Siddique,I downloaded it in my tablet for my 4 ye old cousin and it totally went crazy I couldn't get out of it but now that I understand that this app is only for ppl who use mobiles so please ppl who use tablets or anything other then phones NOTE this that this app is only for mobile users,1
com.kiddoware.kidsplace,Brooklynn Oubre,I love this app it allows me to do exactly what I wanted to do control with my daughter can play and what I don't her to touch on the phone,5
com.kiddoware.kidsplace,Elizabeth Klotz,"love this app! it locks up everything on my phone so my 2 year old can only use the apps I allow him to. I don't have to worry about him calling anyone, deleting anything, etc. so easy to use too!",5
com.kiddoware.kidsplace,Raelyn Aleman,nice work,5
com.kiddoware.kidsplace,Megan White,it's awesome,5
com.kiddoware.kidsplace,Babar Shamsi,"I just installed whole app is jumping, i could not use it",1
com.kiddoware.kidsplace,Anna Duncan,I just downloaded thia app on my phone and my son's phone. It is glitching on his phone. I have uninstalled and downloaded twice. It is still glitching,1
com.kiddoware.kidsplace,Mathews Jose,ok,5
com.kiddoware.kidsplace,Sean Placido,"bugged, tried to set it up but keeps crashing, and yet locks me at the page main screen... had to reboot the phone to reset and UNINSTALL the app (BAD APP)",1
com.kiddoware.kidsplace,Belle R,"Easy and basic Is for free! But I am definitely considering the added features, definitely important.",5
com.kiddoware.kidsplace,Papa OnAd,ok,5
com.kiddoware.kidsplace,dlvdls,"It's working but please be more careful about ""access restricted"". I let my younger nephew play with this, she accidentally clicked the super power saver since my phone is low battery and I can't leave the super saver because the ""access restricted"" is blocking me repeatedly. gladly, I restart my phone and leave the super power saver while my phone is still loading. Please fix it...",1
com.kiddoware.kidsplace,Shady Young,So far so good,3
com.kiddoware.kidsplace,Jasur Abdullayev,Cool,5
com.kiddoware.kidsplace,Dream Fairy,Works great! Keeps my toddler off all the stuff on my phone she doesn't need to mess with. Only thing I would suggest (if it is possible) is a way to keep kids from being able to turn the phone off. My toddler keeps pressing the power button on accident so a way to disable that would be great.,4
com.kiddoware.kidsplace,Mercy Boateng,We should protect our kid,5
com.kiddoware.kidsplace,غريب,excellent service,5
com.kiddoware.kidsplace,Lucas Cottrell,"Paid for lifetime license years ago but now that prices have increased, I'm suddenly back to free license status.",3
com.kiddoware.kidsplace,Rhianna Abigael Sangalang,Very very very very useful.. AND VERY EASY!!!,5
com.kiddoware.kidsplace,JJ,Good but needs to be able to personalize without subscription.,5
com.kiddoware.kidsplace,Ashlie Lavigne,Great app,5
com.kiddoware.kidsplace,violet vanwinkle,Love it,5
com.kiddoware.kidsplace,dianne rose,My 13 year old (cognitive impairment etc) worked out if you press one of the buttons repeatedly it logs you out.,3
com.kiddoware.kidsplace,Moustafa Ibrahim,Flickering continuously,1
com.kiddoware.kidsplace,L A Robbins,Hate this app,5
com.kiddoware.kidsplace,Lady M,"Good but it doesn't really close when the time stops, the kid can pick another game even though the time has stopped",3
com.kiddoware.kidsplace,Korra Brown,worked ok to start with but now continuously glitches and my son csn press enogh buttons and ot lets him out of it. he is still able to download and access whole phone somehow.,2
com.kiddoware.kidsplace,Rose Griest,"Where is the parent side app? I have to manage everything through a web browser? That's probably the most inefficient process I've heard of in this day and age. This page says parental controls, but it diverts to a web page if you choose Parent Only.",3
com.kiddoware.kidsplace,Hannah Whetzel Schrock,"I love this app. I use it on old phones that my kids play on. It can feel clunky sometimes, but it does what I want it to do. I love that I can keep my kids safe by downloading games and audiobooks and then disconnecting the internet, so they don't accidentally stumble into mature content. It really is a great app. Buy the premium version, it's worth it!",5
com.kiddoware.kidsplace,Jenna Dawn,"This app used to work better in the past. It's way glitchier than it used to be. Sometimes it shows apps that are allowed and sometimes it doesn't. I have to uncheck and recheck the box and then refresh the Kids Place app and it usually works, but not always. Another thing I don't like is the pop-up ads. Why not make a one-time purchase available to unlock all features and remove ads? I don't want to have to pay yet another subscription fee",2
com.kiddoware.kidsplace,Abigail Bardowell,Great software for locking down a tablet works extremely well very happy with the free version,5
com.kiddoware.kidsplace,Zackary Levi (Atomic Goober),"It covers the features I needed, but the UI and general layout of the application is clunky. Also, issue with the PIN not working after a month of uses, locking my device in the app. It was impossible for the PIN to have changed in my situation, so not sure what happen there.",2
com.kiddoware.kidsplace,Dan Xia,Bad,1
com.kiddoware.kidsplace,Evan Novik,This is cool for kids it's just the right thing for it don't you like it?,5
com.kiddoware.kidsplace,Dean Suter,the free trial is decent not sure about the full .,5
com.kiddoware.kidsplace,Elizabeth K.,Won't update,3
com.kiddoware.kidsplace,Genesis Atom Parayno,This app is TRASH :))))))),1
com.kiddoware.kidsplace,Antonia Hernandez,Normally love this app but lately it's awful I can't even click on the games it starts glitching then saying it was whitelisted nothing works and my son is so used to it he tries to open it and it frustrates him now I have to delete so he doesn't keep trying,1
com.kiddoware.kidsplace,george odhiambo,Good,5
com.kiddoware.kidsplace,Vfv,Perfect 💯,5
com.kiddoware.kidsplace,Brooke K,My kid got out,1
com.kiddoware.kidsplace,Muhamed Hussain Ali Muhamed hussain ali,Very bad experience,1
com.kiddoware.kidsplace,you jin,"useless rotten app he doesn't want to work, he's not really rotten, just add to the storage kids space, it's hard to use",1
com.kiddoware.kidsplace,april garcia,Excellent,5
com.kiddoware.kidsplace,Ahmad Muhammad,very bad 😔,1
com.kiddoware.kidsplace,Sait Ozgun,"Although this app is sometimes slow when trying to exit, I find it quite successful, I can exactly do what I want. Everyone should use apps like this if you really think your kids future. Otherwise they kids will be addicted to the Mobil devices. This app prevents kids to go into harmful websites. It also prevents them using your own apps, they cannot see the dangerous ads from other apps(btw I find ads from you tube quotes dangerous for a 6 year old kid). So this app meets all my expectations.",5
com.kiddoware.kidsplace,Tooba Mehdi,Ilove this app,5
com.kiddoware.kidsplace,Andrea Wilbanks,"Worked for about a week now its completely useless. Doesn't lock anything, Doesn't prevent ads and Doesn't block any of the sites you add to the block list.",1
com.kiddoware.kidsplace,mikayla Brink,"Worked good at first, then my kid was able to access the settings and everything else. Wouldn't shutdown properly causing handing device problems.",2
com.kiddoware.kidsplace,Angel Wing,"Kids mode is the only one I trust for my kids. Yes sometimes it glitch, and I do have to restart the app, I still love this app more then others and I have been using this for about 6 years",5
com.kiddoware.kidsplace,Redgo X,Just complicated b useless,1
com.kiddoware.kidsplace,"Ashley Maturin, CEPC, LMT LA#3935",my kid hacks out of this app regularly,1
com.kiddoware.kidsplace,Nader Hamad,Highly recommend this app,5
com.kiddoware.kidsplace,Demi Di Bella,"Shut down my entire phone when it wasn't even set up and did not work flashing all different screens on my phone (like a virus) and was very hard to uninstall as it kept flashing up every 1 second and stopping everything else on my phone , don't even bother with this app",1
com.kiddoware.kidsplace,samir ali,Very complicated,1
com.kiddoware.kidsplace,R J,So far so 👍,5
com.kiddoware.kidsplace,abraham paye,"As a parent of two todlers, it's been such a convenient way of managing what content they consume. The app is simple and to the point how to control literally everything you want the little ones to play watch and listen to. My wife and I are very thankful and very happy for this GREAT APPLICATION!!!",5
com.kiddoware.kidsplace,Carlos L,Fail me I got charged 60 dollars in apps and I didn't have any notifications from the kids place permissions. I say be advice it'll fail you sometimes.,2
com.kiddoware.kidsplace,Backes,"I was looking for an app that blocked all harmful websites and keywords from any browser (or app) on a device for a teen. After an email to the creator of the app I am now running it along side Kids Safe Internet. I haven't been able to ""break"" it yet. Small app buttons would have been a good option, to stop this looking like it's for small kids.",4
com.kiddoware.kidsplace,USArmy13B93 (Tinkerbell),I don't like that I have to download the app on my phone and it says I can control his phone Thur the app but then it turns around and sends me to a website that has nothing to barely anything to control. I can't track location and see were his at I can pause the phone Thur the website and more. Y am I forced to go to a website,3
com.kiddoware.kidsplace,George Avramis,"I've got it working on a xiaomi phone and it is just fine. Was wondering though, since I am going to buy her a tablet (which does not have gplay), is it possible to be installed on a huawei tablet without gplay? Either from the huawei store or by sideloading it?",4
com.kiddoware.kidsplace,Steve Jackson,The app is trash 🗑,1
com.kiddoware.kidsplace,El Pachu,Crashing,1
com.kiddoware.kidsplace,Carol Landrith,"I paid for the subscription. Everything seemed fine for a while until today. I go to put some new games on my daughter's tablet and I can't exit the app to get to the play store. It's acknowledging that it is the correct pin, It pretends that it's going to exit, then it won't exit. So I try to send an email for support and it won't do that from the app either. Okayyy. So then I change the settings to not come back on after a reboot. Well sure enough it comes back on anyway despite the change in settings. I changed the home screen setting to not come back on when you push the home screen middle button and after trying 15 times it finally randomly exits the ap. Yay! oh but the home screen button still brings me back. What? So I end up just trying over and over to exit and when it finally does I get to the settings and disable the app and delete it to finally get control of the tablet back. This app was behaving like a virus. Once the app was deleted the tablet started going faster too. If I had not paid for the subscription I probably would have just been annoyed and not written a review but I paid for this ya'll.",1
com.kiddoware.kidsplace,Itoshii Kirai,"We have enjoyed this all for the most part, however my child eas frequently able to access the playstore and download new games without permission. Today he was able to spend money through his installed games despite the permission locks. I will be uninstalling this app, very disappointing.",1
com.kiddoware.kidsplace,Amit Barman,Good,5
com.kiddoware.kidsplace,Mr Lion,Best app to control what apps kids can use. Even I created an account for myself to block distractions and increase my productivity.,5
com.kiddoware.kidsplace,M G,Good for kids to be out off other programs,5
com.kiddoware.kidsplace,Billy Bear,Wonderful an very useful,4
com.kiddoware.kidsplace,thea roblox,ABC thx,5
com.kiddoware.kidsplace,Rizal Salim,"It would be great if each time I open the app, it prompt me to choose kids profile and time. Save lots of time n hassle.. And no profile password when switch profile when in parent mode",4
com.kiddoware.kidsplace,johan bruriyanto,Need background for kids,4
com.kiddoware.kidsplace,Heather Wallace,Honestly the only issue ive ran into is sometimes it does freeze the phone when you try to put your pin to exit it. I can live with that. I like that my son can only access what i put on the app and the main screen of my phone becomes just those options for him. I hand my phone over now with no fear of deleted emails or unwanted apps or amazon purchases.,4
com.kiddoware.kidsplace,Chloe Bingham,"Paid for the premium version, my kid can get out of the app all of the time. Worked for a couple of days then doesn't. Don't waste your time or money",1
com.kiddoware.kidsplace,Yanitsa Sands,"Best app, using it everywhere",5
com.kiddoware.kidsplace,Alexandra Martinez,It's all in all good my child doesn't have access to anything I don't want him to while using kids place,4
com.kiddoware.kidsplace,Tess Pisig,"Excellent on this device. But on other device, kids can restart and the app will be unlocked eventhough I checked the security feature to avoid this.",4
com.kiddoware.kidsplace,Lai Ping Ng,Eady to use and works,5
com.kiddoware.kidsplace,Bart Uliasz,Just what I was looking for,5
com.kiddoware.kidsplace,Nicole Winters,Absolutely the best app for kids! It locks everything up so only approved apps can be played,5
com.kiddoware.kidsplace,Veronica Huerta,"I'm becoming increasingly frustrated with this app! From it's confusing interface to it's glitchy parent portal. But most of all I'm frustrated that my children's devices are CONSTANTLY showing ""Session Expired""! I've tried to reach out through the web page's contact us section but it doesn't even work! And before you ask, ITS THE PAID VERSION IM USING!!!! 😡😡😡😡😡",1
com.kiddoware.kidsplace,anya sanchez,Have it on my phone and tablet . Been using for 3 years.,5
com.kiddoware.kidsplace,Jennifer Osborne,Doesn't always work,1
com.kiddoware.kidsplace,Vonny Novita,My son can accidentally get out of kidsplace a couple of times. I paid the premium one already. Disappointed in how this app performs,2
com.kiddoware.kidsplace,Barry,Best kids mode app that I found. Offering a low one time purchase fee would make it five stars,4
com.kiddoware.kidsplace,Lauren Whidby,Really good app. Been using it for years,5
com.kiddoware.kidsplace,Klaudia Wosinska,I find this app great for keeping an eye on my kids but there is one thing I would like this app to have. When putting the apps/games into kids place you can't put them into folders to organise it a bit better for the kids. I find it overwhelming with so many apps (in the home place itself) not having their own folder.,4
com.kiddoware.kidsplace,Syed Razak,Nice,1
com.kiddoware.kidsplace,James Bullock,"Works pretty decent for free, will even block adds from the play store....but, you seem to still be able to hear them. The plug-ins don't seem to work, I tried out the voice recognition software and it wouldn't function at all, still in development it seems. This app is worth the time and easy to use. My kid would download every commercial he saw, this prevents that. Plus he can only play games I let him, some of the ones he was downloading were....just plain weird.",3
com.kiddoware.kidsplace,Nat Fallon,Update - this used to be good then stopped letting me exit the child profile so is now being uninstalled and replaced when I can get my device to let me.,1
com.kiddoware.kidsplace,Anna Dew,"Seems to work ok, but I won't let me install the update",3
com.kiddoware.kidsplace,Steady M,"Easy to use, only let the kids access what you want them to",4
com.kiddoware.kidsplace,Katherine Landicho,I find it useful especially I have important stuff in my phone.,5
com.kiddoware.kidsplace,Matt Cromartie,"Used this app for years and loved it, but it seems to be getting worse. Just fought with it for 20 minutes because it wasn't letting me exit it, even with the code. And sometimes it won't let you access settings if you don't clear the warnings, which are sometimes glitchy. I hope the fix it soon, but I'm back in the market for another parental control app.",2
com.kiddoware.kidsplace,Dndndnnd Nxbdbdd,kiki,5
com.kiddoware.kidsplace,Ethan. Pluck,"If you want to get out. when it blocks you just swipe up as if you were going to go back to the Main screen but go in the history instead when you have done this pull down the notification bar and you will see KIDS PLACE NOTIFICATION press the notification and it should take you to settings then it should show you the apps notifications options, ignore the notifications and press the kids place icon, it will take you to settings then go to kids place and put display off and the home page off.",1
com.kiddoware.kidsplace,Courtney Curry,So useful in keeping my kid off apps he shouldn't be on! What a good find.,5
com.kiddoware.kidsplace,abdul qawi al banna,Easy for both kids and parents,5
com.kiddoware.kidsplace,Furbaybe,Stupid app,1
com.kiddoware.kidsplace,Shawn Golden,Need to be able to block the emergency calling from the app my kid keeps calling 911,1
com.kiddoware.kidsplace,Cassie Kimbel,Always keeps my little away from harmful things online.,5
com.kiddoware.kidsplace,Weronika Gorajnow,(ᗒᗣᗕ)՞𝓱𝓸𝓻𝓻𝓲𝓫𝓵𝓮 𝕕𝕠𝕟𝕥 𝚍𝚘𝚠𝚗𝚕𝚘𝚊𝚍,1
com.kiddoware.kidsplace,Wendy Peacock,"Love this app just not a good fit for me personally, you can pick which apps to have in the kids place",4
com.kiddoware.kidsplace,Lord Shrek,"this sucks; I shouldn't be using this app, it's for literal 5 year olds, and it's always glitching, then my parents think I'm messing with kids mode and they punish me. This app is buggy, terrible and I wouldn't recommend putting your child through this.",1
com.kiddoware.kidsplace,A and G,So far so good,5
com.kiddoware.kidsplace,Andree Huda,Ok.,5
com.kiddoware.kidsplace,John Ross,Works very well keeping my granddaughter in the games.,5
com.kiddoware.kidsplace,Lexie Smith,Bad,1
com.kiddoware.kidsplace,Shino Zamaripa,Good for times like you let your kids play with your phone.,4
com.kiddoware.kidsplace,Mohammed Samih,"It is a good app, but it seems they removed the feature of stopping wireless connection for each app.. That was a great feature to block ads in kids games and stop unsuitable contents .. Hope they return it and fix it, since that was the first purpose we bought it for.",2
com.kiddoware.kidsplace,Shi K,The idea is great and I love that the kids can only access the apps that I've put on their dashboard. But the whole point for me was I wanted to limit their app usage and that function didn't work at all. In the reports it says I have a limit for an app set and then shows the correct actual usage and it's always over the limit. It never blocks anything even though I have all the permissions set like the app asked. I'm so disappointed. This would've been great if that function actually worked.,1
com.kiddoware.kidsplace,Jestice Love,"Couldn't get past set~up, it was horrendous",1
com.kiddoware.kidsplace,Emily Walker,"It does it's job most of the time, there have definitely been a few handfuls of times I've had to fix my phone because it allowed my daughter to open up other apps that were definitely not on the approved list I set, but it's because if you press the home button sometimes it takes a minute or two for it to kick back in and by then she's clicked on all kinds of stuff",4
com.kiddoware.kidsplace,Gen Pluck,"When Kidsplace blocks app, can just scroll right carefully and app is in history and works. Thank my son for finding that one, and showed me.",2
com.kiddoware.kidsplace,jobayer hossen,Good,5
com.kiddoware.kidsplace,Paige Langille,"I have used this app for a while now. Gone through all the settings, tried everything but my daughter still gets out of the app and into the Play store and internet. I have pins and passwords set. I have watched her just close out the app. Without using the pin I have set.",1
com.kiddoware.kidsplace,Trisha Hansen,Great app,5
com.kiddoware.kidsplace,Travis Dastrup,We love it! It's just what we need! Great options for controls. Thank you!!,5
com.kiddoware.kidsplace,Max Dietrich,So hard to delete,1
com.kiddoware.kidsplace,Shah Harshal,Don't use this app,1
com.kiddoware.kidsplace,Tracy Galloway,We have been using this app for years. Love it!,5
com.kiddoware.kidsplace,Sarah Carrico,So far I'm really liking it. I haven't figured out a few little things here and there but it is doing what I need it to. That's what is most important. Glad i found this app!,5
com.kiddoware.kidsplace,Michael Patané,too easy for kids to get around,1
com.kiddoware.kidsplace,SARALA ADUPA,Good,4
com.kiddoware.kidsplace,Daniel Combs,"For some reason, the password that we set for this app is not working and the forgot password link is a dead link. Can't get out of the app now, might have to reset my phone to get rid of it. Don't get this app.",1
com.kiddoware.kidsplace,Centhia Eke,So far so good,4
com.kiddoware.kidsplace,Tara Mc (Zero),My son gets out of the app all the time.,1
com.kiddoware.kidsplace,Yoshi Li,Very good. After explanation it is very nice,5
