Package name,Reviewer name,Review,Rating
com.agooday.screentime,A Google user,"its a good app but i have some suggestions which would make it best. -please add a feature where we could remove some apps from tracking...like phone,clock,drive etc...so that we know how much time exactly are we ""wasting"". - add a reminder function.",3
com.agooday.screentime,A Google user,Very helpful! It would be more useful to me if I could schedule multiple downtime periods but I still appreciate the other features.,4
com.agooday.screentime,A Google user,💝💞💝💞,5
com.agooday.screentime,A Google user,Ads are very much,5
com.agooday.screentime,A Google user,Ads are very much,4
com.agooday.screentime,A Google user,"So, my usage time for yesterday was shown 30h 12m 33s. How do you explain this. My average usage is 7 to 9 hours",2
com.agooday.screentime,A Google user,very helpful to know how much I use my phone everyday,5
com.agooday.screentime,A Google user,Greatest Ap,5
com.agooday.screentime,A Google user,"It's a good app, works well and contains everything I need to know about my phone usage. How much I've used and how many times, and which apps I've used in a day or in a week.",5
com.agooday.screentime,A Google user,Very basic,2
com.agooday.screentime,A Google user,I like it,5
com.agooday.screentime,A Google user,app timer does not works,1
com.agooday.screentime,A Google user,not good,1
com.agooday.screentime,A Google user,"Why did you cange the notification now it is white in dark mode and never was before. Please fix this back to the way it was, Thanks",3
com.agooday.screentime,A Google user,wonderfull app.. Good job... one thing to say is that .. you are using android background service to track thing instead Use forground service so that android 8.1 above devices stop showing app is using battery.,5
com.agooday.screentime,A Google user,ok app don't like that it makes you pay money to update it just to put a pattern in it that stops people getting in it also it said I had not been in my phone the day before where as ik that I defo had been on it 4 at least 3 hr plz can u improve the accuracy and memory,3
com.agooday.screentime,A Google user,most useful,5
com.agooday.screentime,A Google user,best,4
com.agooday.screentime,A Google user,I love this app. it really helps you fight your phone addiction in a clear way! five star worthy!,5
com.agooday.screentime,A Google user,ty,5
com.agooday.screentime,A Google user,jor,5
com.agooday.screentime,A Google user,good.,4
com.agooday.screentime,A Google user,I wanted to timestamp both general phone usage and app usage. I honestly missed the pie chart on first install and once I saw it I came to write thia review. Still hoping for a chart of when I use my phone and apps...will see if I missed that too haha.,5
com.agooday.screentime,A Google user,A widget would be useful.,4
com.agooday.screentime,A Google user,excellent. it aware me,5
com.agooday.screentime,A Google user,nice app,5
com.agooday.screentime,A Google user,"Counts some background apps time, can be very inaccurate.",1
com.agooday.screentime,A Google user,"I wanted to block Instagram and Facebook from 9AM to 8PM to reduce my usage, but in order to limit certain apps you need to explicitly exclude all other apps so you need to click 45 (or as many apps as you have) to narrow the list only to the apps you want to limit. also, the limitation sometimes doesn't even work, and even when it does it allows you to quickly click ""allow"" which might tempt others users to remove the limitation, which is counter productive. could use a lot of fixes.",1
com.agooday.screentime,A Google user,not worth the paid subscription. I would rather buy it single time. no way 20$/year for the subcription,2
com.agooday.screentime,A Google user,"No way to schedule downtime on certain days of the week. If I only want a downtime from Monday to Friday, I have to turn it on and off every time.",3
com.agooday.screentime,A Google user,Does not want to run on background.. (it is whitelisted on memory cleaning apps),2
com.agooday.screentime,A Google user,"was cool until I suddenly had to pay to use the app limit function. now the app has only 1 useful function and that's just checking how much time you spend on certain apps, figured it was best to just uninstall and look for a better app...",2
com.agooday.screentime,A Google user,Adverts too intrusive,3
com.agooday.screentime,A Google user,asome,5
com.agooday.screentime,A Google user,I'm just starting to use this app and it's great so far. Beats looking at just screen on time on the settings page. The breakdown and number of times accessed per app is v useful.,5
com.agooday.screentime,A Google user,You have to pay for the lock features,2
com.agooday.screentime,A Google user,awesome,5
com.agooday.screentime,A Google user,downtime doesn't work,5
com.agooday.screentime,A Google user,Great app! Helps me monitor my online time.,5
com.agooday.screentime,A Google user,"Counting screen time when phone is off kinda defeats the purpose, resulting in absolutely incorrect stats",2
com.agooday.screentime,A Google user,amazing,5
com.agooday.screentime,A Google user,"at first, it was actually quite useful and I managed my time better (kind of🤣), but after about two months, it asked me to upgrade the app with a price that I didnt want to pay. When I exited the ad out, and tried to fix my app limits, it didnt let me.... 😩😕Otherwise I thought it was really great.👍",2
com.agooday.screentime,A Google user,please add a black theme!,4
com.agooday.screentime,A Google user,"I liked everything very much, but it stores track record of last one week only",5
com.agooday.screentime,A Google user,it's simple and good. however the app often count in the time i turned my phone off.,4
com.agooday.screentime,A Google user,update: increasing amount of ads and now are posting very inappropriate ads,1
com.agooday.screentime,A Google user,does what it says,5
com.agooday.screentime,A Google user,Good one,5
com.agooday.screentime,A Google user,Not showing exact usage time,1
com.agooday.screentime,A Google user,very useful,5
com.agooday.screentime,A Google user,bit pointless. I already have digital wellbeing on my androy. what this app really needs is a widget,3
com.agooday.screentime,A Google user,better app,4
com.agooday.screentime,A Google user,not bad,4
com.agooday.screentime,A Google user,"doesnt work, doesnt notify me when I'm on my app for too long (the only reason I got this app) the only thing I use it for is to see how long I've been on it but by then it's already too late so what's the point.",2
com.agooday.screentime,A Google user,Shows accurate times. Very useful.,5
com.agooday.screentime,A Google user,The best app I've come across,5
com.agooday.screentime,A Google user,"The Downtime feature doesn't work for me. I setup my downtime timeframe, approved a few apps for the downtime timeframe and then when the timeframe rolled around, I could still use apps that were not approved for the timeframe. Disappointing because this is all I need. Does this feature only work in the paid version?",3
com.agooday.screentime,A Google user,"I wish there was a little more like for me, I wish I could set down two times like one from 5 to 6 and another from 8 to 9 but over all it works like I want it to.",4
com.agooday.screentime,A Google user,awesome,5
com.agooday.screentime,A Google user,"Used to be free now you have to pay, and it doesn't work properly I had to go everyday into the app and reset it to make it to work",1
com.agooday.screentime,A Google user,ohhhh,5
com.agooday.screentime,A Google user,How to get 2 star 101: add a popup over every app saying something is not allowed without mentioning any way to disable it. And also ads.,2
com.agooday.screentime,A Google user,need premium to lock apps,1
com.agooday.screentime,A Google user,This is just the best app for tracking time!!,5
com.agooday.screentime,A Google user,It's a 5 star worthy app but it is missing a rather important feature. You should add a graph to show how long I've used my phone during what time.,4
com.agooday.screentime,A Google user,Great and easy to use,5
com.agooday.screentime,A Google user,not good,1
com.agooday.screentime,A Google user,"can actually see each days break down,",5
com.agooday.screentime,A Google user,"Not without its flaws. This app is extremely easy to use and informative. It's an app i would highly recommend if it didn't drain the battery so bad. There was noticable battery drain when used in conjunction with other apps. It's a shame because I really do like the usage information it provides and its insightful to see how often I use which apps. If you don't mind less screen time for more piece of mind, this is the app for you.",4
com.agooday.screentime,A Google user,Great app that provides a bunch of information,5
com.agooday.screentime,A Google user,doesn't do anything,1
com.agooday.screentime,A Google user,kinda expensive just to activate custom app limits like before. what happened?,2
com.agooday.screentime,A Google user,"I lile it. It serves its purpose. I paid the version with no add, just 2 dollars. It was worth it.",5
com.agooday.screentime,A Google user,I like your app. Can you create a widget to to the home screen? I downloaded 10 apps but any have a widget.,4
com.agooday.screentime,A Google user,It's an excellent app that will help you assess how badly you are being affected by your phone. It will help improve productivity as you are more conscious of your actions,5
com.agooday.screentime,A Google user,It's good ! It tracks my usage and I can set limits on apps. Not a whole lot to say about it but it works well !,4
com.agooday.screentime,A Google user,Great,5
com.agooday.screentime,A Google user,awesome 👍,5
com.agooday.screentime,A Google user,good,5
com.agooday.screentime,A Google user,good,4
com.agooday.screentime,A Google user,5 star if no ads,4
com.agooday.screentime,A Google user,yy,5
com.agooday.screentime,A Google user,Awesome app Helps me keep a Check on my small brother Literally awesome I can see how much he have been pubg on a certain day With help of its custom date system Definitely go and download it!!!!,5
com.agooday.screentime,A Google user,it showed me what an addiction I have!,5
com.agooday.screentime,A Google user,I was alway curious on how much rime I spent on the phone .. And wow too much.. cut it down 75% ..,5
com.agooday.screentime,A Google user,"This is an amazing app, the only problem is that it counts apps running in the background as ""screen time"" even though my phone is off.",3
com.agooday.screentime,A Google user,Very important for all of us,5
com.agooday.screentime,A Google user,gr8 apps,5
com.agooday.screentime,A Google user,niice,5
com.agooday.screentime,A Google user,perfect,5
com.agooday.screentime,A Google user,This app tells u how much time u spent on ur mobile & how many times u unlock ur mobile. Ur time in ur hands✊,5
com.agooday.screentime,A Google user,Very good!,5
com.agooday.screentime,A Google user,Nice,5
com.agooday.screentime,A Google user,this app is my lift,5
com.agooday.screentime,A Google user,nice app,5
com.agooday.screentime,A Google user,Good,5
com.agooday.screentime,A Google user,It was a big eye opener. Makes one think twice about how much one is using their phone. Such a sad world we live in.,5
com.agooday.screentime,A Google user,good,4
com.agooday.screentime,A Google user,best to know how much to use your phone,5
com.agooday.screentime,A Google user,veryy usefull app! for people who has a dream 😼,5
com.agooday.screentime,A Google user,baaaaaaaaaaaaaaad,1
com.agooday.screentime,A Google user,Garbage,1
com.agooday.screentime,A Google user,"Great at helping me track my activity, with good data display.",5
com.agooday.screentime,A Google user,Very good usage tracker but the design is not very modern Now you need to pay for the key features,3
com.agooday.screentime,A Google user,This garbage app serves Trump Patriot Mobile ads.,1
com.agooday.screentime,A Google user,I didn't really like it,1
