Package name,Reviewer name,Review,Rating
de.lhoer0.screentimeout,Howard Matthews,"Just what I was looking for! It was such a faff to change the timout on my Moto: tap Settings, select Display, select Advanced, select Screen timeout. With this app you simply tap on its icon to open it, select the timeout you want and close the app, job done.",5
de.lhoer0.screentimeout,Dallas Rod,Time out to quickly,3
de.lhoer0.screentimeout,Force,Does not work for Galaxy s21 ULTRA,1
de.lhoer0.screentimeout,Hammad Mohsin Farooqui,Lots of ads!! Uninstalled,1
de.lhoer0.screentimeout,Pat Langan,"So far, this is working very well. I have it set on 30 min. and it's great!",5
de.lhoer0.screentimeout,Tamal Krishna Patra,Easy to use and very simple so 5 star,5
de.lhoer0.screentimeout,Justin Shaw,Slow motion,5
de.lhoer0.screentimeout,sharatchandra mishra,Most useful app for me,5
de.lhoer0.screentimeout,Nijas N,Exellent,5
de.lhoer0.screentimeout,21ACS17 JAWEED HUSAIN,😁,5
de.lhoer0.screentimeout,Ramchandra Purushottam Joshi,Good & useful.,4
de.lhoer0.screentimeout,Farhan Navas,one tap and done... thanks for the developer,5
de.lhoer0.screentimeout,Justin Shaw,okay,5
de.lhoer0.screentimeout,محمد سلمانیان,My phone's time out setting was malfunctioned and this app is good substitute for that. Thanks for your app.,4
de.lhoer0.screentimeout,Charlotte Chia,"Best, most user friendly and no-nonsense Screen Timeout widget I ever use! Thumbs up!",5
de.lhoer0.screentimeout,Shreya Patel 8th f,Very usefull,5
de.lhoer0.screentimeout,Varaloba One,"Works perfectly, simple and with a widget, running currently Android 11, to think this app has not been updated for 7 years is quite an achievement.",5
de.lhoer0.screentimeout,Siddhesh Dakve,Android 9 or 10 not working,1
de.lhoer0.screentimeout,john argue,Actually works! My phone was going dark in 5 seconds. Switch to a minute in it worked! Awesome,5
de.lhoer0.screentimeout,Renato,It won't work automatically. I have to click the app icon to turn the smartphone silent. But if I forget to manually turn the sounds on again it will keep in silence forever. I didn't uninstall because I still have hope it will work again as jt worked before. I have the note 20 ultra Samsung.,1
de.lhoer0.screentimeout,Ayush Mirotha,Nice app,3
de.lhoer0.screentimeout,gerald fitzsimons,Great app,5
de.lhoer0.screentimeout,george encarnacion,We,5
de.lhoer0.screentimeout,Jayden Cantello,It actually Will work it can disable sleep mode,5
de.lhoer0.screentimeout,Nur Adriana,This app is soo goooooooodddd.i like it😼,5
de.lhoer0.screentimeout,Lokesh T,Good,5
de.lhoer0.screentimeout,Eon Twee,"Great free app, thank you",5
de.lhoer0.screentimeout,Md Rehan,Niec,5
de.lhoer0.screentimeout,Aliraza Sofa,Great app 👌 👏 👍 🙌 😊 😀,5
de.lhoer0.screentimeout,Noyon Ahmed,Goooooood,3
de.lhoer0.screentimeout,S.????????? A,Subrb App Dear Admin,5
de.lhoer0.screentimeout,BD News Pro,Fake,1
de.lhoer0.screentimeout,krishnaraj m,I really appreciate this app . When Iam writing my notes my screen in off that time I was angry but now I downloaded this app that stress was goned.,5
de.lhoer0.screentimeout,Rangish Khatri,Best app for students who take online classes,5
de.lhoer0.screentimeout,Jahanara Islam,"Fast , easy and reliable",5
de.lhoer0.screentimeout,Ravi Shankar Kushwaha,I got that was my requirement,1
de.lhoer0.screentimeout,DEEPJYOTI 7A,It works at all,5
de.lhoer0.screentimeout,K͓̽I͓̽M͓̽ T͓̽A͓̽N͓̽,Doesnt work,1
de.lhoer0.screentimeout,Oleksandr Pavlenko,Switch display off by timer. Awesome. As I needed.,5
de.lhoer0.screentimeout,Gary Christen,Great app!,5
de.lhoer0.screentimeout,KIM HANEUL,It was good works on all devices,5
de.lhoer0.screentimeout,DATA STATION,"I wanted the timeout to be more than the normal 30 mins Max. And I got what I was looking for. I could set Max timeout manually to what I wanted, even 10 hours. Thanks to the developers",5
de.lhoer0.screentimeout,Marco Fahrbach,Seems to be abandoned by the developer. Does nothing on Android 11,1
de.lhoer0.screentimeout,Frankie Choong,Good,5
de.lhoer0.screentimeout,Istiak Mim,Works perfectly,5
de.lhoer0.screentimeout,Funny World,Nice app,5
de.lhoer0.screentimeout,brian candido,Testing still,4
de.lhoer0.screentimeout,Moa Xborg,😁😁,4
de.lhoer0.screentimeout,rajendra dumka,It's good app,5
de.lhoer0.screentimeout,Naguto,I like it,5
de.lhoer0.screentimeout,Robie Concepcion,Lousy application. It disable the screen notification when you requested for it,1
de.lhoer0.screentimeout,Julian and Tiphanie Ivey,Perfect. I love it. Simple and does exactly what I want.,5
de.lhoer0.screentimeout,Niroshan Sadaruwan,Very good app😍😍😍😍😍😍😍😍😘😘😘🥰🥰🥰🥰🥰💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓it use i bit coin mining always on my display. Thankfully for creation this lovely app,5
de.lhoer0.screentimeout,Lexx Firecore,Chekboxes not working and no icon to enable,1
de.lhoer0.screentimeout,Kyle Williams,"Fixed & working again. Many thanks! Previous version has Stopped working! Latest update & the wigit doelsn't respond to touch, the App crashes when you try to open! Give me one reason why I shouldn't just uninstall it now it doesn't work! Sent feedback but clearly you don't get that! All you need to do is revert to the old version till you fix it! Nov '20 now using a pixel 4a on a new version of Android (11 i believe) & it tells me this is old & to look for an upgrade! ☹️🤦",5
de.lhoer0.screentimeout,Premise Drive,Finally a screen timeout app that I really like!😃👌,5
de.lhoer0.screentimeout,Shreya c,Very good and helpfull app,4
de.lhoer0.screentimeout,The Music Tv 53#,Bad app,1
de.lhoer0.screentimeout,Murshida Akhter,"Wow, it really works well! My tablet's screen timeout was 15 seconds. And if my tablet's screen became off automatically, then I become very angry. It disturbs me. For the solution, I was finding a app that can change the current screen timeout of tablet to any timeout. And I want this type of app. I can change the screen timeout to 40 minute easily. Also the size of the app is only 1.5 MB, and there is very few ads. It helps me a lot. Thank you for the developers!",5
de.lhoer0.screentimeout,Saurabh Singh,It's quite gud❤️❤️❤️,5
de.lhoer0.screentimeout,Hima Sasisharan,It is good to use . my tab is not getting off every time.,5
de.lhoer0.screentimeout,Ahmad Ali,"Perfectly working for me, Thanks",5
de.lhoer0.screentimeout,Tashif Gaming 07,Very nice app👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼,5
de.lhoer0.screentimeout,MD MASUM FARUK,good,5
de.lhoer0.screentimeout,tahir hm,Good,4
de.lhoer0.screentimeout,Ajay Prasad,Okay thanks,3
de.lhoer0.screentimeout,Surendra kumar sahu,It automatically get downloaded every time without my permission. So please resolve the problem,1
de.lhoer0.screentimeout,[IXx MC xXI] - 391},Hahaha its working dor 24h 😁😁😁,5
de.lhoer0.screentimeout,NemadeBR ***,Send feedback Make,5
de.lhoer0.screentimeout,Terry Lambeth,It works with Samsung tablet running Android 10 but the only way to get rid of the ads was to uninstall.,3
de.lhoer0.screentimeout,Donna Yetter,"It's still working great after two years. Exactly what I was looking for. tap it on (the light bulb widget) when i start working with my phone... then tap it off (the light bulb widget) when finished. don't forget when setting up you have to tap a time (i.e., 30 seconds and allow notifications). perfect. thanks!",5
de.lhoer0.screentimeout,việt thắng,Good,5
de.lhoer0.screentimeout,TS Zee,It's disabled now. How can I give a review.,1
de.lhoer0.screentimeout,Steven Vazquez,Fantastic app!,5
de.lhoer0.screentimeout,Bimleshwar Pathak,Very good,5
de.lhoer0.screentimeout,amit amit,बकवास,1
de.lhoer0.screentimeout,Muhammad Shayan,This app is great,5
de.lhoer0.screentimeout,yadaram yadav,Nice,5
de.lhoer0.screentimeout,Khadka Biraj,It can work on 5 sec.I need 2 sec.,3
de.lhoer0.screentimeout,Madeline Lane,"Needed a way to stop screen timeout, this worked perfectly first try!",5
de.lhoer0.screentimeout,Prancy Singh,"This is very easy to use. I suggest to everyone to download this app for use your 😜 in study, chatting, when we pause anything or phone get off in few seconds and in seeing the option of screen time out is not available so download it now everybody 👍👍",5
de.lhoer0.screentimeout,Sudha K,Nice app,5
de.lhoer0.screentimeout,Vijaya Durga 1979 Asapu,FF,5
de.lhoer0.screentimeout,A Google user,"Wish you'd offer a primium option. Like $1.00 per year, or lifetime for $10.00",4
de.lhoer0.screentimeout,Camaleshwarane K,Super useful in my mobile sleep timer was bug so icant set it to more than 15sec but by this app it happens also it has dark theme wonderful,5
de.lhoer0.screentimeout,abhishek jaiswal,It helps in screen on,5
de.lhoer0.screentimeout,FREDDY ELLOITT,wow.after my phone cycles off then back on screen defaults to one minute.it even changes what time i set in this app. samsung is out of control.,5
de.lhoer0.screentimeout,Vandana Sachdeva,It's my lucky screen timeout app that found on Google play store keep it up nice job👍👍👍,5
de.lhoer0.screentimeout,JD Ward,Seems to do nothing on Android 10. Android settings takes priority over the app. All I wanted was to stop apps from keeping the phone awake so I wake up to a dead battery every time. Uninstalling now.,1
de.lhoer0.screentimeout,হাবিবুল বাশার,Awesome apps,5
de.lhoer0.screentimeout,Rohan Rawat,😍 love this app because whenever I am writing something from internet my phone doesn't off after seting it to 30 min,5
de.lhoer0.screentimeout,Kataleena Black,Doesn't work at all. Samsung S9+,1
de.lhoer0.screentimeout,satish grandhi,Good working,5
de.lhoer0.screentimeout,Sajal Shrivastava,The app does not work. It simply replicates your system.,1
de.lhoer0.screentimeout,JK Gupta,Very nice👍👍,5
de.lhoer0.screentimeout,gdz smart,ok,5
de.lhoer0.screentimeout,Ashwani singha.,Not bad..........!,5
de.lhoer0.screentimeout,Ifty,"Great app, works amazing",5
de.lhoer0.screentimeout,Khukumoni Mandal,when my phone was charging.📱⚡ my phon's screen light is auto on🌝 and not close.🌚 and it is best for them👍🏻✔ 🌟🌟🌟🌟🌟 i rate it,5
de.lhoer0.screentimeout,Nathan Billeau,Waste of time screen still times out,1
de.lhoer0.screentimeout,D Tkach44,"Great app even though it says it might not work on my galaxy s10+, it works fine. Just what I needed for using maps when I ride my motorcycle",5
de.lhoer0.screentimeout,James Patton,"Just what I needed thank you, fantastic!",5
de.lhoer0.screentimeout,shefali diwakar,Is this a Chinese app?,1
de.lhoer0.screentimeout,Fazlul Haque,bad app,1
de.lhoer0.screentimeout,Erick Kariuki,Does exactly what it says nice job,5
de.lhoer0.screentimeout,rashed azad,Not work in USSD option select condition.,1
de.lhoer0.screentimeout,Mike Karst,Didn't work. S8+,1
de.lhoer0.screentimeout,Ojas Dhiman,Its not only good but also easy to control . earlier I downloaded the no screen out app but it was not displaying the option of seconds,5
de.lhoer0.screentimeout,Rick Blankenship,Awesome So Far .,5
de.lhoer0.screentimeout,Mohd. Zayan,Very usefull,5
de.lhoer0.screentimeout,Kyle “Kai” Moonlight,Great one LOL,5
de.lhoer0.screentimeout,Savitha BS,"The app did not work when YouTube was running. It works when other apps are open WhatsApp, keep, gmail. Can you explain and fix",4
de.lhoer0.screentimeout,Martin Simpson,"Samsung S9, Android v.10. Works great & solves a single and particular problem. Very happy with the app and would happily recommend it. Cheers, Martin.",5
de.lhoer0.screentimeout,LAYGNAS SAngyal,Very helpful app,5
de.lhoer0.screentimeout,Dildar Ahmed,very good,4
de.lhoer0.screentimeout,Heiko Fischer,Didn't work,1
de.lhoer0.screentimeout,Oscar,Doesn't work on my phone,1
de.lhoer0.screentimeout,venky k,Worst app it doesn't work 😡😡😡😡,1
de.lhoer0.screentimeout,A Google user,Keeps shutting off---not worth the aggravation,1
de.lhoer0.screentimeout,A Google user,Jst Fantastic App...👍🏻😊,5
de.lhoer0.screentimeout,A Google user,Very very very nice thanks,5
de.lhoer0.screentimeout,A Google user,Best,5
de.lhoer0.screentimeout,A Google user,"Very good, simple and compact app👍",5
de.lhoer0.screentimeout,A Google user,How did this get so many good reviews? It doesnt do what it says it does.,1
de.lhoer0.screentimeout,A Google user,This app propably heats my phone to a very high temperature.Like it becomes too hot.Plz fix this heating issue in the next update,1
de.lhoer0.screentimeout,A Google user,So good because wedget show on destop its use eassy and its perfect,5
de.lhoer0.screentimeout,A Google user,Great app,5
de.lhoer0.screentimeout,A Google user,Best app,5
de.lhoer0.screentimeout,A Google user,Just excellent. I dont have to touch my screen every 5sec and open random stuff!,5
de.lhoer0.screentimeout,A Google user,Useless on Android 10.0,1
de.lhoer0.screentimeout,A Google user,Works fine no issues,5
de.lhoer0.screentimeout,A Google user,I like this app,5
de.lhoer0.screentimeout,A Google user,It works yay,5
de.lhoer0.screentimeout,A Google user,It doesn't work out in my realme x2 mobile. How the problem can be solved? I will be happy if Mr Developer reply me soon.,1
de.lhoer0.screentimeout,A Google user,excellent,5
de.lhoer0.screentimeout,A Google user,"Easy to use, does its job every time I use it.",5
de.lhoer0.screentimeout,A Google user,"The only App that I found to be able to disable screen lock on my Samsung Galaxy S10e. However, when installing, it claims it was built for an older Android version so it may not work. I wonder why (hence not giving it 5 stars for now...)",4
de.lhoer0.screentimeout,A Google user,"Perfect, love it. Very simple, no fuss. Thanks",5
de.lhoer0.screentimeout,A Google user,This app is so osummmmmmmm,5
de.lhoer0.screentimeout,A Google user,Now I don't have to press a button every 30 sec to open my Interface.,4
de.lhoer0.screentimeout,A Google user,Stop Breach.Hack And Breach.My Android Device Do not Access Screen,5
de.lhoer0.screentimeout,A Google user,A scam dont dwonlaod it,1
de.lhoer0.screentimeout,A Google user,Charge connect to not working this app,3
de.lhoer0.screentimeout,A Google user,App needs an update to be able to work with the latest version of android.,1
de.lhoer0.screentimeout,A Google user,Does what it's intended to. Simple and clean.,5
de.lhoer0.screentimeout,A Google user,15min and 30min becomes 30sec for LG Phone,1
de.lhoer0.screentimeout,A Google user,Ok,4
de.lhoer0.screentimeout,A Google user,Trash fake,1
de.lhoer0.screentimeout,A Google user,Awesome so far working on Android 10,5
de.lhoer0.screentimeout,A Google user,"Awesome! Easy and straight forward interface to bypass the timeout of up to 10 minutes on my Samsung Note 9. My smartphone is my music support for shows, lyrics, cords etc. When you have an hour and a half performance this app is a must have which gives you the option for your smart device to turn off in increments of seconds/minutes/hours to never. Kudos to the developer Ihoer0",5
de.lhoer0.screentimeout,A Google user,"Nice, app very helpful to me😍😊",5
de.lhoer0.screentimeout,A Google user,In appropriate,1
de.lhoer0.screentimeout,A Google user,Nice,5
de.lhoer0.screentimeout,A Google user,Great app for my S8 as it makes my screen not time out for 23:59! Under custom settings. So now only once a day do i have to reset phone to not timeout screen!,4
de.lhoer0.screentimeout,A Google user,Horrible function(no toggle) and icon,1
de.lhoer0.screentimeout,A Google user,"When i first got my phone, this capability was available, but vaporized after ONE use. This app restores needed capability.",5
de.lhoer0.screentimeout,A Google user,Absolutely great! Even dark mode loved it.,5
de.lhoer0.screentimeout,A Google user,its working nice for my samsung c7 so for me its best,5
de.lhoer0.screentimeout,A Google user,It superbly work in my Xiomi mi 9t....Thanks... shout get 6 star and many more stars.. Dr.saeed,5
de.lhoer0.screentimeout,A Google user,Does exactly as needed.,5
de.lhoer0.screentimeout,A Google user,Great app. Can you add an option to turn screen off while watching videos?,4
de.lhoer0.screentimeout,A Google user,"Phenomenal. This is just what i needed. Lowest timeout on my decice was 15sec. This goes down to 5 sec. And i couldn't disable timeout on my device without this app. Screen was timing out while using Navionics and piloting my boat. Not good. Now, i can have it on all of the time! No ads, no rate request, just a simple easy app.",5
de.lhoer0.screentimeout,A Google user,chromeOS support please,3
de.lhoer0.screentimeout,A Google user,It worked !,5
de.lhoer0.screentimeout,A Google user,Thanks for the app,5
de.lhoer0.screentimeout,A Google user,Oh my mobi dickie best app which 👁. Ever downloaded,5
de.lhoer0.screentimeout,A Google user,This is the only app I found that is compatible with my Galaxy j6+. It does its job perfectly and never asks for a rate. Nevertheless I am here because it deserves 5 stars.,5
de.lhoer0.screentimeout,A Google user,Easy to use.,5
de.lhoer0.screentimeout,A Google user,I can't get it to work Samsung note 8,1
de.lhoer0.screentimeout,A Google user,3min 👍 😉,5
de.lhoer0.screentimeout,A Google user,Works no adds no BS select time out out or disable completely just what I was looking for,5
de.lhoer0.screentimeout,A Google user,good,5
de.lhoer0.screentimeout,A Google user,Brilliant app so very easy,5
de.lhoer0.screentimeout,A Google user,Works great.,5
de.lhoer0.screentimeout,A Google user,Best app,5
de.lhoer0.screentimeout,A Google user,Great app for Samsung Dex.,5
de.lhoer0.screentimeout,A Google user,It is ok,5
de.lhoer0.screentimeout,A Google user,good.,4
de.lhoer0.screentimeout,A Google user,Huawei does not have settings 30 sec time out this app solved it,5
de.lhoer0.screentimeout,A Google user,GOOD,4
de.lhoer0.screentimeout,A Google user,❣❣,5
de.lhoer0.screentimeout,A Google user,"After using an iPod touch for years and being able to make the screen timeout ""Never"", I was surprised that wasn't an option on my Galaxy SIII. I like being able to turn that off on a road trip when I'm listening to an audiobook and need immediate pause capabilities without having to unlock the screen first. This is a GREAT app, giving not only the ability to disable the time out, but also has MANY more time limit options and ability to customize. I think my favorite part is the widget that's right there and easy to turn on and off. UPDATE: Does not work with my new(er) phone. Not sure if it's the phone (LG V20) or with the OS (8.0).",2
de.lhoer0.screentimeout,A Google user,Nice and simple,5
de.lhoer0.screentimeout,A Google user,Doesnt work,1
de.lhoer0.screentimeout,A Google user,"It worked You may edit how long you need to timeout, the ads just tiny bar and not disturb another app. Thanks for the work, deserve 5 star",5
de.lhoer0.screentimeout,A Google user,One of the fake app😠😠😠😠,1
de.lhoer0.screentimeout,A Google user,"Amazing !!! Saved me, this app !!!",5
de.lhoer0.screentimeout,A Google user,show.real-timeout.ontime.without.rabeat,3
de.lhoer0.screentimeout,A Google user,Its toggle(which comes in widgets of phone after installation) is exactly what i wanted....press and light wont turn off !,5
de.lhoer0.screentimeout,A Google user,It's working!,5
de.lhoer0.screentimeout,A Google user,Chug good,5
de.lhoer0.screentimeout,A Google user,This app is awsome,5
de.lhoer0.screentimeout,A Google user,"This is a useful, well-designed little app. Excellent.",5
de.lhoer0.screentimeout,A Google user,Best App Ever Best Widget Screen Timout Timer And Always Screen On Features Brilliant 👍🌟🌟🌟🌟🌟,5
de.lhoer0.screentimeout,A Google user,exceptional but simple to use!!! Highly recommend!!!,5
de.lhoer0.screentimeout,A Google user,samsung s9 randomly still defaults to 30s grrrrr android is SHITE,3
de.lhoer0.screentimeout,A Google user,Tiny BOMB 👌,5
de.lhoer0.screentimeout,A Google user,Excellent so far. Thank you,5
de.lhoer0.screentimeout,A Google user,bad b a d a p p,1
de.lhoer0.screentimeout,A Google user,Works perfectly! Thank you!!!,5
de.lhoer0.screentimeout,A Google user,ok,5
de.lhoer0.screentimeout,A Google user,"Keeps reverting back to default settings. Need to make a change and it remains, until (I) make any other change.",3
de.lhoer0.screentimeout,A Google user,doesn't seem to work for me,5
de.lhoer0.screentimeout,A Google user,It's been working as intended. Thanks for your hard work putting this together!,5
de.lhoer0.screentimeout,A Google user,very good app,5
de.lhoer0.screentimeout,A Google user,best timeout scrreen app,5
de.lhoer0.screentimeout,A Google user,Dev Give us advt free app. i am ready to pay for it.,5
de.lhoer0.screentimeout,A Google user,Good app!,5
de.lhoer0.screentimeout,A Google user,very good. Thank you.,5
de.lhoer0.screentimeout,A Google user,I've been using this widget for about a year and I like it. However it would be perfect if it had an option for a 10 second timeout. Seems that' 5 seconds is too short and 15 seconds is too long. I wonder if a 10 second option can be added do this widget? Many thanks.,4
de.lhoer0.screentimeout,A Google user,very good I like it!,5
