Package name,Reviewer name,Review,Rating
com.mcafee.security.safefamily,Amit Khandeparkar,"I have taken a one year subscription to safe family, payment was done via Google play. I am unable to use the app as it says My subscription has expired. Google has come back saying that i need to contact you for resolution. When i contacted Mcafee, i was told my payment is not reflecting under Safe family subscription. I have lost valuable time from my subscription. Pls help in resolving asap, Br, Amit",5
com.mcafee.security.safefamily,Santhosh Justin,I installed it inspite of bad reviews.. Looks plain simple and just what i needed.. Not extremely feature rich but does it bug free.. I would pay for this one.. Its simple but good,5
com.mcafee.security.safefamily,Danielle Ritchie,Wish I could control kids devices from this app from my phone when they are at their fathers homes. That's the only issue I have with this app.,3
com.mcafee.security.safefamily,Zaid Adia,"Not reliable! Parent app requires constant location access, which runs the battery down very quickly if you're moving around. Doesn't work sometimes when I pause screen time. Also, couldn't block an app or restrict time on my kids phone-kept on showing a weird error when I did this. Don't bother with this app. Better apps out there",1
com.mcafee.security.safefamily,Corey R,"Awful app. Paying for this to try keep my kids safe while using technology and it is such a waste of money. Location doesn't work properly. Can't monitor Apple products or customise Apple products properly. This should be banned or marked as fraud or false advertising. What a disgusting, pathetic joke of an app. Does absolutely nothing right. I'm actually in shock how bad this is. Not even worth one star. So disappointed.",1
com.mcafee.security.safefamily,Hariharan,"This app sucks. If we continuously keep on tapping multitasking button, then that popup screen stops. Then everything is done. If we go to running apps and click on this app it takes the user to the screen where they can block it actions. This makes it easy fo the user to uninstall this app so easily. He the user is the person who have limited access to the phone which has been locked.",1
com.mcafee.security.safefamily,Angry ultra instinct roblox incident,lol I installed but I alredy had a app I uninstalled all DEEZ NUTS (take 2) all these apps get a 1 star review lol. if you continue reading I'm at your doorstep.,1
com.mcafee.security.safefamily,Nirbhay Chadha,Just bad,1
com.mcafee.security.safefamily,Geo “Teacher Geo” Rey,"It wasn't really good to begin with, now they are charging for the app? Even though I have mcafee antivirus. My daughter uninstalls the app easily. It really delays, feels like has a 10 minute update delay.",2
com.mcafee.security.safefamily,Mandy,"DO NOT RECOMMEND! We couldn't figure out how the kids were uninstalling it, or removing the permissions. Problem solved, it does it on it's own - 1000% useless. You're better off getting Safe Family with Google if you're a android user. McAfee customer service also extremely useless in this department, they'll tell you that they're still working out the ""bugs"" in the software 🤦🏼‍♀️",1
com.mcafee.security.safefamily,Kiwi,Useless,1
com.mcafee.security.safefamily,Kashif A.,Never worked for me. Always complaining I don't have license when it was supposed to be part of my LiveSafe subscription as per their advertisement. Uninstalling now as I have moved on to Avast now.,1
com.mcafee.security.safefamily,Ashish Sheth,"Worst app. Does not work as intended. When kids really need to access some sites urgently as part of class activity, giving them permission does not work in real time.",1
com.mcafee.security.safefamily,Allyson Lirio,Hi guys so my parents set this up on my phone as a secret but kids today are smarter my dad left the tab open when he gave me my phone back and this thing is so weird why would u do this to ur kids doing this honestly shows that u don't trust ur kids that's sad ok and sorry but it's actually easy to turn off locations but I'm not bc I'm not going anywhere secretive anyways it's sad that u want to look at ur childs privacy and control it today a phone to a child is there safe place do pls stop.,1
com.mcafee.security.safefamily,Soma Banerjee,Edit - with accessibility on it can easily bypassed by opening and closing an app like setting and turn it off easily I think kids are smarter than this developers you can give the developers job to them maybe they can only make the app usable by the parents.So no use of this app. So it is useless app in the universe.,1
com.mcafee.security.safefamily,9F_Ghani Nayottama,I dont know how to deactivate,1
com.mcafee.security.safefamily,Ishaan Playzツ,This god damn app slows down my computer! Plz remove it!!!,1
com.mcafee.security.safefamily,Anil Kumar,Useless app. Kid's are today smarter than these app developer. Easily install the app from their device whether android or Windows or IOS. App developer team even not reply when mail regarding that. Does not deserve even 1 star I am answering to your reply on my comments. I had On Accessibility option and also Device Administration options. Still my kid Able to delete using Developer Options.,1
com.mcafee.security.safefamily,Canada Bob,"Can't get rid of it, stay well away.",1
com.mcafee.security.safefamily,JohnnyFreeRoam,Virus,1
com.mcafee.security.safefamily,Joon Choe,there is no option to turn off location permission. I already own better location tracking app.,1
com.mcafee.security.safefamily,Ziona Mebitaghan,Terrible,1
com.mcafee.security.safefamily,Praveen Rana Official,Your family waiting from become a doctor,1
com.mcafee.security.safefamily,Munhu Afro,It locked my computer. Had to reset it because the instructions to give my child more time were not heeded at all. Garbage app!!,1
com.mcafee.security.safefamily,sajid parvez,App keeps crashing,1
com.mcafee.security.safefamily,Amutha Ram,The acitivities are not at all synced. I paid 3500rs and it total waste,1
com.mcafee.security.safefamily,Martin A.,Horrible. Does not work properly and cannot be completely uninstalled on my LG G8S.,1
com.mcafee.security.safefamily,Gianfranco Barbera,"Awful experiece. Doesn't work ,always crashes. I want a refund",1
com.mcafee.security.safefamily,haizea uzkudun,Is terrible,1
com.mcafee.security.safefamily,Moony The Squire,It overall does not work. It'll block my kid from things that I have given them permission to be on on the app. The screen time limit is late and all you have to do is hit the back button a few times and it stops.,1
com.mcafee.security.safefamily,Nusrat Jahan,Just no,1
com.mcafee.security.safefamily,Chun YAP,Why this commen is bad...but me trust u😀Mico,5
com.mcafee.security.safefamily,Gonzalo Perez-Espejo,Trying to set up rules for the Android specific apps but they get an empty list.,3
com.mcafee.security.safefamily,Tahira Munaf,This is exactly what I need,5
com.mcafee.security.safefamily,Suave King,"I have the premium version and whenever I try to setup daily limit for apps, an error message comes up ""This App Couldn't Be Updated"" It means the kid will be using all apps unrestricted. If then what's the point using the app I paid for?",3
com.mcafee.security.safefamily,Ray Cheng,Good but drains battery,4
com.mcafee.security.safefamily,Liam O'Connor,"Absolutely disgusting. About a month after setting up, we get a notification saying Mcafee accessed our location, and then we get a notification from Optus and its advertising for safe family. Then a couple of months later, we get a notification saying, and I quote, ""Your rules have been changed"" when we haven't touched anything. So Optus and Mcafee access our private information without consent for marketing purposes. Would give -10000 stars if I could. Absolutely disgusting.",1
com.mcafee.security.safefamily,Niko Golagat,"Whenever my kid want to request an app or extension, the request never shows up in my app. Update takes a long time when I update their age. It does block most unwanted apps and site.",2
com.mcafee.security.safefamily,Micah Vue,it's stupid,1
com.mcafee.security.safefamily,Jackie K.,This has done everything I needed. On point!!,5
com.mcafee.security.safefamily,Get Lo,"More trouble than it is worth, cannot recommend. 1. The location function is completely useless, unless you are happy knowing the loction +/- 5km or so, better just to enable share location on google maps. 2. The app blocker is useless, if your kid asks to use something it has blocked it is really slow to enable it. 3. The timer is useless and it doesn't react to requests in a reasonable time. 4. It sometimes just stops and needs a reset. 5. There is no real control over anything,",1
com.mcafee.security.safefamily,GodsGraceOnMe 22,"I never wanted, dont know how got on my phone, slowed the hecl out ofit, and caused me issues having tele health appts because it gave itself permission to be over all other apps!!! Mcafee has always been sketchy, in my opinipn. It'd come installed on your computer and when you dony want it after free trial it always gave us issues. You had to back door get rid of or the computer would always act bad. The other one too. Starts with an N. Sorry, i have brain issues cant remember",1
com.mcafee.security.safefamily,Kanani Watts,"This app is terrible! It never worked properly! The app did not respond in real time. I always got notifications about my son's computer activity late. There were lots of other issues that I spent HOURS on the phone with technical support trying to fix. Most of those issues had to do with the my son's computer not responding to the main, parent account. I wish I could get my money back for the while suite.",1
com.mcafee.security.safefamily,Magnus W,"Just noticed that this tracking app is preinstalled and rubbing in the background on my phone. I've had this phone for 6 months and never knew my activities were being recorded by McAfee. The phone is an LG, so I guess they are mostly to blame, but McAfee are obviously okay with tracking people without their knowledge. Can't uninstall, but have disabled the app.",1
com.mcafee.security.safefamily,Isaac Santana,This app is a POS. Don't waste your time. It will scramble the icons on your kids iPhone and you won't be able to unlock your child's apps even if you unlock it through safe family.,1
com.mcafee.security.safefamily,Rajive Prashad,Amazing. Works as expected. Every parent must buy this app. Thank you McAfee.,5
com.mcafee.security.safefamily,H Z,Not good,5
com.mcafee.security.safefamily,Debi Arellano,Have issues when taking it off hold. I cant unistall it my childs phone is permanently locked by this app and I cant delete her profile off mine to do anything,2
com.mcafee.security.safefamily,Nicholas Caraway,Won't let me uninstall after trial expired.,1
com.mcafee.security.safefamily,Sebastian Marino,Mis papa me isieron mi bida una mireda,1
com.mcafee.security.safefamily,Xxx shadow chanXxx,This app can be hacked i hacked it 12 times so try harder plz,1
com.mcafee.security.safefamily,Jakob Trahey,Terri le,1
com.mcafee.security.safefamily,Nawal Rawther,App was okay but it kept shutting down randomly when the interent connection was fine. Maybe it's because it's not compatible with my computer but what from I've seen it's not that good an app.,3
com.mcafee.security.safefamily,jamal Ali,My kid was able to remove the app admin permission easily and uninstalled it! Please fix it. The app security isn't good as it should be. Also the app doesn't show YouTube history.,3
com.mcafee.security.safefamily,A Caparn,I don't have kids so superfluous to requirements,1
com.mcafee.security.safefamily,Ryan Watling,I like it's good and great,5
com.mcafee.security.safefamily,Marcel N,I never installed this garbage app. SCAM!,1
com.mcafee.security.safefamily,Cookie Ervin,No one can play games theres a glitch plz fix.,1
com.mcafee.security.safefamily,AJ “AJ” Entity,Good app,5
com.mcafee.security.safefamily,Tyler Pullen,This app has broken my phone so much to the point that it drains battery even when the phone is 100% off. And it has slowed down my performance so that it takes what feels like years to load the smallest thing,1
com.mcafee.security.safefamily,ryan :p,Hackable,1
com.mcafee.security.safefamily,Neil Wallace,"OK so not only can't you limit time on specific apps, you can't limit the amount of time a device can be used within the parameters of the day, I had high hopes for this as I don't want to give my child sole use of the device and ms launcher has stopped working",1
com.mcafee.security.safefamily,Fabio Riquelme FRR,No existe ninguna forma para eliminar hijos del sistema. Dice que hay que presionar en edicion y luego en el cesto de basura.... el cual no aparece por ningun lado. En pocas palabras no puedo eliminar a nadie :-(,3
com.mcafee.security.safefamily,Angel Ng,Not really reliable. Screen time rules set but my girls mobile phone still assesible and sometime it works but its not working intermittenly. Dont feel worth to pay for this product.,1
com.mcafee.security.safefamily,ブロック,Don't use this app,1
com.mcafee.security.safefamily,modire majazi,ظاهرا برای ایران فیلتره و در نصب مشکل داره,1
com.mcafee.security.safefamily,Pink Panther,Wouldn't recommend. Maany issues!,1
com.mcafee.security.safefamily,Chris,Does not scroll far enough on the activity list. Will tell me there is 3000 app activity but I can only scroll 30 for some reason.,1
com.mcafee.security.safefamily,Bharat Kanal,"App is good, when it works. Problem is that it stops working after every few days on laptops and support also not able to help. Well since I have already paid for it, guess have to use it till I am entitled 🙄",2
com.mcafee.security.safefamily,Nickolas Cameron,Expensive,1
com.mcafee.security.safefamily,Marko Vasojevic,McAfee!,3
com.mcafee.security.safefamily,Sage Strader,It's just a waste of space I dont see the point of it you should be able to trust your kid this just makes a negitive impact teaching your kid it's fine if you want to know everywhere they go and every little thing they do on there phone come on parents you can do better than that!!!,1
com.mcafee.security.safefamily,Jen M,"Unbelievably difficult to log in/set up. Put age of child is 15, auto set to 17+!! Blocked apps and sites, today he has taken me off admin and he's doing everything I blocked. He has iPhone.. apparently I can't see his activity etc. What is the point of this app if it isn't ensuring child internet safety??? Would not recommend.",1
com.mcafee.security.safefamily,Dark Lover,For details,5
com.mcafee.security.safefamily,Morgan OKeefe,"Mediocre in terms of functionality, a deal breaker for me is that it requires the parent's device to have location services on in order to use it, why?",1
com.mcafee.security.safefamily,TSEGAYE MEKONEN SONESA,"I installed this apps but,I think this apps is fake not working currently it asked me unrecognized question please review it !",2
com.mcafee.security.safefamily,Ummah Sister,"Awful, it worked on the first day them my 11 year old son learnt how to turn the feedback from his account off, which meant I had no updates on what was happening or his usage. Non od the restrictions I set worked, it was only after I took the device away I realised what he had done so we uninstalled. Useless app",1
com.mcafee.security.safefamily,sheeba suhail,Does what it says.,4
com.mcafee.security.safefamily,Kun The Fun Art,This app he make me virus for this app fix there's virus,1
com.mcafee.security.safefamily,Phil P,Rarely works properly.,1
com.mcafee.security.safefamily,Lina Ayad,I set rules and my kids somehow are still able to access forbidden websites. Change the rules again and still they can access websites they are blocked from. No notification from mcafee safe on my mobile about the child's access to restricted sites. I've now tried this for 3 months and definitely do not recommend it as it is NOT SAFE,1
com.mcafee.security.safefamily,Aniva,I hate this app,1
com.mcafee.security.safefamily,Trippy Mango,"U should not do this to your child, they need some privacy too!",1
com.mcafee.security.safefamily,FellinToasty,Bad bad bad disappointment,1
com.mcafee.security.safefamily,nicola robertson,Awful app. At th moment i cannot get it to let me log in on my tablet. Works on my phone and computer. Also why the need for location. Im not using this to track where my kids are as i know that. I just want them safe whilst on the internet at home,3
com.mcafee.security.safefamily,Lara Lopes,TUDO Q VAI VOLTA CHUPA FAMILY LINK,5
com.mcafee.security.safefamily,S_Tardis,This app is so stupid I would not recommend downloading this app,1
com.mcafee.security.safefamily,Amy Ramirez,My big sister was so cruel that download this app. This app does work really good! It did the job :) My experience wasn't as great though. I hope little sister will never experience what I had to experience and that big sister around the world will never find this app to tease their little sister.,1
com.mcafee.security.safefamily,Mark Hooper,Obvious junk,1
com.mcafee.security.safefamily,Inderjeet singh Singh,Why needs parents location?. It forces me to do so for parent. should not be required . Why forcing notification. I dont want to get notification as a parent. It crashes offenly while using on my realme 3 phone android 10. No quick option to allow time to kids instantly. They need to send request first.not as good as McAfee brand.should be improved.,3
com.mcafee.security.safefamily,maRia duDa,"O aplicativo é totalmente impróprio! É totalmente inaceitável que os nossos próprios pais nos vigiem, não estamos mais vivendo uma ditadura, e não queremos voltar para essa época. Uma boa criação se dar pela confiança (por parte de pais e filhos) e pelo amor. Uma família que vigia seus filhos prepara os seus para serem piores no começo de uma vida adulta. O aplicativo pode ser uma boa plataforma, se tiver uma classificação adequada para alcançar o objetivo do produto.",1
com.mcafee.security.safefamily,Emery Hayward,Hate it too much pain in the butt to set up,1
com.mcafee.security.safefamily,Soraya Wilkinson-Wyke,"I hate this app, it keeps popping up on my locked screen, I've uninstalled it a million times but it keeps reappearing. I don't even understand why it exists but i get constant messages saying its running in the background?!",1
com.mcafee.security.safefamily,Tara Nichole,Ok,4
com.mcafee.security.safefamily,ajay thakur,It tool 3 minutes for my child to delete it from his phone even after the non delete option provide by thia software was a switched on by me.pathetic app amazed to see such a low standard from mcAfee. Pl dont download total wastage,1
com.mcafee.security.safefamily,Jonathon Lang,Been using for abit over a month very slow to load today it stopped loading just get a blank screen. Shame Optus has a partnership with such a useless company.,2
com.mcafee.security.safefamily,Gareth Duckworth,"Utter rubbish. Tried installing 4 times, will not pick up my daughters IPhone, would give it zero stars if i could. Customer service is hopeless. Binning it in favour of the Google app.",1
com.mcafee.security.safefamily,Laxmi Ginnela,I don't like the app,1
com.mcafee.security.safefamily,AnImEsH GuPta,Superb,5
com.mcafee.security.safefamily,John Burke,"The most frustrating and ineffective app I have had the misfortune to use. Will not track location on my child's iPhone, does not allow for reasonable control over app access, often leads down menu paths that cannot be reversed out of, leaving the user with no choice but to force a close of the app. Poor design, limited functionality, online support has been lacking. I would not recommend this app in any way.",1
com.mcafee.security.safefamily,Dean Moody,It's awful. Even though I block my son from apps he's still able to access them.,1
com.mcafee.security.safefamily,Online TV,Ok,5
com.mcafee.security.safefamily,Talyssa Hilaire,"I'm a 13 year old, I don't need my parents to keep on blocking apps and giving me screentimes, I don't like how they just think they need to know everything im doing. I want to have some privacy. It's annoying now that a billions of people have this app or others installed on their kids phone without their consent. I can't even go on games because of this app. It also drains my battery and i only charge it once a day. Once this was installed i charge it 5-6 times a day. Useless, and no privacy.",1
com.mcafee.security.safefamily,Private Interaction,"This app is horrible. It used to be so much better back then but now? Its just a waste of every parent's time. Blocking random apps like Google chrome, and not letting me get in my account. So my final conclusion is I DO NOT recommend it to anyone.",1
com.mcafee.security.safefamily,Rouhallah Kefayati,Very good,5
com.mcafee.security.safefamily,Berri Berry,I know i know my dad always use this app on me so i cannot play game but is all right my dad said to me i need to protect my eyes so is a good casue i like this apps for my eyes to i dont play to much game this is a succes apps in my opinion :D,5
com.mcafee.security.safefamily,Gulam Mohamed Shafiuddin,Unable to open,1
com.mcafee.security.safefamily,Spider O' Pumpkin O',POS i cant deactivate it,3
com.mcafee.security.safefamily,Pyae Phyo Thu (Ground Grade),Can you help me? Please help me.Thanks!,5
com.mcafee.security.safefamily,Neeraj Mohan,"Very poorly built app. I tried everything to remove the control from a device, but no avail. The app says 'click on the edit icon and choose the trash can' to remove a device. The app doesn't have a trash can icon! No solution after going to site and all. Apps which are allowed ALWAYS get blocked randomly. So MS Teams or Zoom gets killed in the middle of an online class! Think hard before buying. I am thinking of asking for a refund as my premium subscription is still left for 200+ days.",1
com.mcafee.security.safefamily,RAJAN THAREJA,"Useless App. Not logging in. Whenever i tey to login it says ""Want to try entering again"" I am not able to login once.",1
com.mcafee.security.safefamily,S. Van houte,"Terrible app. Does not work for simple item like time screen rule where tablets often do not sync up with parent rules leading children to miss out class or permission not to be granted for a long while. And a week after contacting support on both Facebook and their online form, no feedback! Update 07/11: app does not work on all ipads either even though there is no limitations mentioned when you subscribe",1
com.mcafee.security.safefamily,imagine,No my mom knows all i do,1
com.mcafee.security.safefamily,Lisa Bello,"I've had the app for a few days. I have to repeatedly fix the settings on the huawei tablets to resolve permissions. Tonight, the internet use was not cut off at all. It was supposed to stop at 11, and it did not. It does not seem to be compatible with huawei products.",1
com.mcafee.security.safefamily,Binu George,Very much disappointed with this.. I have subscribed safe family one week back. Trying to Block youtube on my kids laptops and it is not working..Tell me what went wrong..,1
com.mcafee.security.safefamily,Sumaia Hassan,Not yet,2
com.mcafee.security.safefamily,Coustyn,Bundled with my new phone ... many options ... doesn't block anything,1
com.mcafee.security.safefamily,Nick Trobaugh,This sucks,1
com.mcafee.security.safefamily,Harold Geddis,Useless to me,1
com.mcafee.security.safefamily,kay bee,It blocks a whole bunch of apps that don't even need to be blocked and when I download a game it automatically blocks that too.,1
com.mcafee.security.safefamily,SSP,Too much bugs App not working properly If u wanted to set time limit it cant showing this cant be updated.,1
com.mcafee.security.safefamily,Motasem Al_Masri,I hate this app,1
com.mcafee.security.safefamily,My Babies,I can't unistall this damn app ugh,1
com.mcafee.security.safefamily,rose white,love McAfee,5
com.mcafee.security.safefamily,Pedro Quito,Doesn't work,1
com.mcafee.security.safefamily,Claire Druery,Very poor. Not clear that it's a 30 day trial and it's an absolute horror to uninstall and cancel the subscription. I'd have expected better from a trusted company such as McAfee who are supposed to help us with technology. Very disappointed.,1
com.mcafee.security.safefamily,Gianfranco Barbera,"Terrible experience, app close suddenly and repeatedly. On my kids phone doesn't work neither and has to reboot every time. I Bought the application trusting in the brand but I want my money back",1
com.mcafee.security.safefamily,Salman Ali,"App is not working proper, work on it.",1
com.mcafee.security.safefamily,Jorge Lorenzo,"Requests don""t show up in the app.",3
