Package name,Reviewer name,Review,Rating
com.appbuck3t.screentime,Muneer cc,Full ok,5
com.appbuck3t.screentime,Rawhiti Tuilevuka,👍🏿👍🏿👍🏿👍🏿,5
com.appbuck3t.screentime,BeL -iwnl,Its Kinda Cool,5
com.appbuck3t.screentime,Trina R,love it! I just wish I could customize focus mode to specific days and that I could set up a password of choice (not just the one on my lockscreen),4
com.appbuck3t.screentime,Benny Kaye,Works!!,5
com.appbuck3t.screentime,Panchanan Mishra M,Good,5
com.appbuck3t.screentime,Vishal Yadav,Worthless app,1
com.appbuck3t.screentime,Cacarot Lol,Excellent,5
com.appbuck3t.screentime,aina suraya,Love how detailed it shows my phone usage :)),5
com.appbuck3t.screentime,Jennifer Allen,"Initially worked well, then repeated message ""fingerprint authentication failed "", and only gives blank screen. Un-& reinstalled, same result. Disappointing.",1
com.appbuck3t.screentime,Prakash GK,I will comment later,5
com.appbuck3t.screentime,Godfred Nkrumah,I can see it to behelpfull,4
com.appbuck3t.screentime,Random Jass,Superb app,5
com.appbuck3t.screentime,Shishir Rahman,Frequent ads,1
com.appbuck3t.screentime,Siddharth Krishna,Nice,5
com.appbuck3t.screentime,Kompal bauri,Wow,5
com.appbuck3t.screentime,Maryam Saadat,I like the app but I don't think that it shows the exact time..............I am a little confused :|,3
com.appbuck3t.screentime,Aftab Hussain,Overall the app is good but can do better . Yup easy to use well i recommend it,5
com.appbuck3t.screentime,David Thompson,Does not actully limit my phone calls. Why is this such a difficult function to find?,1
com.appbuck3t.screentime,krishna vavhal,Cool app,5
com.appbuck3t.screentime,Bollobás f,Looks OK compare to similar apps...,4
com.appbuck3t.screentime,Sangeet Adhikari,Just installed . Will update final review after using it for a week. Looks okay so far.,3
com.appbuck3t.screentime,Pranay Gawde,Does the job perfectly,4
com.appbuck3t.screentime,MD Asifur Rahman,Awesome,4
com.appbuck3t.screentime,Gez China,Nice,5
com.appbuck3t.screentime,GG S,"Pretty sure it's engineered to steal info. It asks for overlay permission, sure... Then after you give it that it tries to get your finger print for some reason. It looked jank so I skipped. It immediately popped up an ad, and after navigating away from the the app was completely blank. I.e. no ui, no functionality, no nothing. Just a way to get info I'm guessing",1
com.appbuck3t.screentime,Pallavi Wadkar,Nice app to block game app and control time utilisation on app,5
com.appbuck3t.screentime,KAM RUL,One the best apps this categories,5
com.appbuck3t.screentime,Makrand Ovhal,This is a good app to keep track on your mobile use . And this will definitely help to get out from mobile addiction. Definitely dervses five - stars .,5
com.appbuck3t.screentime,Seraj Pathan,Good,5
com.appbuck3t.screentime,Ossie Halvorson,"Just bad, all around. First of all, the timers don't match. Set an app to 1h per day, and it started shutting me out at 30m, it even confirmed in the details that it had been 30m. Then every time I would click settings, it would open a video ad. Essentially every time you touch this app you get a 15s video ad. Not worth your time, try another time saving app.",1
com.appbuck3t.screentime,Sharon Jackson,"It is great. It is too easy to turn off the lock though. Takes self control, so it is good for building self control.",5
com.appbuck3t.screentime,Johnny Keels,I hate it. It kicks me off of my favorite time wasting apps and forces me to be productive exactly when I ask it to. How annoying XD 10/10 Exactly as advertised,5
com.appbuck3t.screentime,Marvin & Ellen Waldman,It's OK. Would like to be able to extend time and group apps to count their cumulative time.,3
com.appbuck3t.screentime,Мария Васильева,i blocked two apps in focus mode and enabled it. but it wont work until i go to the screen time app and then to the app i blocked. and even then the notification wont show up immediately but only after i touch the screen.,1
com.appbuck3t.screentime,Nidhi Verma,I m fully satisfied with this app♥️. It has all features which is not in other apps and also available for free.,5
com.appbuck3t.screentime,Najmin Naju,This is really great app,5
com.appbuck3t.screentime,Keira Reese,It is amazing it has helped me quite a bit!,5
com.appbuck3t.screentime,Sujatha BG,this app is very good and I have controlled my screen time,5
com.appbuck3t.screentime,Prachi Patwa,Best app for Productivity and time check.,5
com.appbuck3t.screentime,Gourakeshour konthoujam,👍,4
com.appbuck3t.screentime,Kpop Iz Lipe,Trash,1
com.appbuck3t.screentime,Tolesh Singh,It really help full,5
com.appbuck3t.screentime,Prem Prakash Gotam,Good app...,5
com.appbuck3t.screentime,Arnav Rao,Very good of kids,4
com.appbuck3t.screentime,Devid Vuzel,Good workout and like you,5
com.appbuck3t.screentime,SAWALI SONAWANE,It does not show me default today's timing... Every time i have to set it... Kindly help if possible,4
com.appbuck3t.screentime,Madhunica BalaSubramanian,Awesome!,5
com.appbuck3t.screentime,souvik mukherjee,Fantastic 😄😄,5
com.appbuck3t.screentime,Sylvia Ngari,"Hi, Hope you are having a good week and keeping safe. I realized that the app stats are dependent on my launcher. Is it possible to have the app independent of the launcher? My device has 1gb ram so sometimes it just hangs restarts by itself. I use Microsoft launcher and they have some sort of screen time monitor. Each time my phone restarts, the Microsoft screen time data gets erased and so does the data on your app. Kindly if possible make the changes.",3
com.appbuck3t.screentime,R Name,"This App is good for blocking specific Apps after the amount of time you specify each day. However the modify function (adding additional usage time for an App after it's been blocked) doesn't work reliability. It sometimes just continues to block the App. Additionally I don't see a way to block an App entirely (0 minutes of usage) so had to set a bunch of them to 1 minute. Finally, what is the Focus setting? There is no explanation included. We haven't tried Premium features.",4
com.appbuck3t.screentime,Keshav Karwa,The figures of hours mentioned in the chart do not match the breakup mentioned in the description.,2
com.appbuck3t.screentime,Manan Gupta,I watch device in limit,5
com.appbuck3t.screentime,Talea Briggs,It's fake. Don't waste your time with this app it makes up false hours it said I was on YouTube for twelve hours and I was on Instagram for eleven there is no way I'd be able to eat all my meals go on walks do art talk with my friends and family and be on my phone for a total of 23 hours in one day.👎👎👎😡,1
com.appbuck3t.screentime,Catalina DeChaira,I HATED this app,1
com.appbuck3t.screentime,Abhishek Singh,Nice,5
com.appbuck3t.screentime,Afia Boadu,"Literally 5 stars for this app. I just got it today and it works perfectly. I am much more focused and it allows you to add work intervals for each day. Super good, and the times don't only go up to 2hrs max like some other apps. It even gives you stats when from before you even installed the app. Kinda weird but cool. Amazing app though, but only criticism is it takes long (about 30 secs) for the notification to appear that the app is blocked. But definitely recommend.",5
com.appbuck3t.screentime,Angelo Ciraulo,Does not work properly and keeps on saying start time cannot be greater than end time,1
com.appbuck3t.screentime,Danette Cius,I don't like that I cannot set my focus time from pm-am. For example 10pm-8am is when I need the focus time but it says start time can't be greater than end time😑😑😑,1
com.appbuck3t.screentime,Ravindra R. Patki,"Great replacement for Google's Digital Wellbeing, which Google doesn't give on older Android variants. This app doesn't have disturbing nature of ads. Functions satisfactorily.",5
com.appbuck3t.screentime,A Google user,Focus mode doesn't work. I turned it on and it still lets me access all the apps I told it not to let me access. I'm going to uninstall it again.,1
com.appbuck3t.screentime,A Google user,Too many ads,3
com.appbuck3t.screentime,A Google user,"4/10/20 - 3-stars. The app has been updated and seems to Maybe have a few less full screen popup ads, but they are still there pretty frequently. The usage time is still not showing accurately for some apps and there is still a notification flag on the app itself that will not go away. 2/5/20 - 3-Stars. Way too many ads, always shows a notification flag on the app, and the usage time isn't even showing accurately.",3
com.appbuck3t.screentime,A Google user,Better than other similar app in this category. Highly Recommend!!!,5
com.appbuck3t.screentime,A Google user,Good,5
com.appbuck3t.screentime,A Google user,"It's easy to understand and really tells you a lot about yourself but a lot of the cool features requires for you to buy premium. However, useful and just enlightening in general.",3
com.appbuck3t.screentime,A Google user,"Too many ads, like too many! Hours are frantically not accurate! And you can't show day by day reports, you only can get the whole week or month, and not past days",2
com.appbuck3t.screentime,A Google user,Kept getting highly unwanted ads,1
com.appbuck3t.screentime,A Google user,Its good.,3
com.appbuck3t.screentime,A Google user,Good app to track the screen usage but it shows ad every 45 sec to 1 min which is irritating. I understand that ads generate revenue but this is not a right way to indirectly force a customer to buy premium.,2
com.appbuck3t.screentime,A Google user,good & effective,5
com.appbuck3t.screentime,A Google user,Simple and effective,5
com.appbuck3t.screentime,A Google user,It doesnot take into account that one can sleep after midnight (12 am),3
com.appbuck3t.screentime,A Google user,All of my contacts get deleted.,4
com.appbuck3t.screentime,A Google user,"Can't get passed the ""grant access"" prompt. I select it, grant access, and then it doesn't have any other options and I can't go any further. Also, in the first 2 text boxes there is already improper grammar. Not promising.",1
com.appbuck3t.screentime,A Google user,This has been an extremely helpful app! I was shocked at the screentime I had been consuming and this is immediately bringing it down,5
com.appbuck3t.screentime,A Google user,Good app helps manage your time!,5
com.appbuck3t.screentime,A Google user,"Useless, not powerful enough",1
com.appbuck3t.screentime,A Google user,Good app,5
com.appbuck3t.screentime,A Google user,"Why this app requires password when I enable finger print sing in? I uses pattern for my phone's security. In this case, your password button allows my son to open the setting screen without password.",1
com.appbuck3t.screentime,A Google user,"It's a nice app and free! Works well, no glitches so far I'm happy with it. Maybe an instruction? I was kinda confused at first how this works. Figured it out tho. I would rate it 4.5 but I can't so 5 stars it is.",5
com.appbuck3t.screentime,A Google user,How do I change the password? Is there no way to change it?,1
com.appbuck3t.screentime,A Google user,Good till now,5
com.appbuck3t.screentime,A Google user,Great,5
com.appbuck3t.screentime,A Google user,Decent but not refined. Too many glitches to be useful,2
com.appbuck3t.screentime,A Google user,Looks good but dose very little..,2
com.appbuck3t.screentime,A Google user,Really helps me in managing my screen time. Simple yet very effective. Deserves 5 stars!,5
com.appbuck3t.screentime,A Google user,Amazing 👍,5
com.appbuck3t.screentime,A Google user,Excellent ⭐⭐⭐⭐⭐,5
com.appbuck3t.screentime,A Google user,Best 👍,5
